,Unnamed: 0,textID,text,selected_text,sentiment
1505,1544.0,e91cf02b45, the justice left when DJ Talent was voted off (N),the justice left when DJ Talent was voted off (N),neutral
1506,1545.0,3cbd05a10b,_peter let`s smoke and watched dazed and confused. that`s a perfect pizza movie too,perfect,positive
1507,1546.0,0c141903c8,working until10,working until10,neutral
1508,1547.0,c122843c46,put ad on craigslist/Quebec 4 tan salad plates with bird drawings  can only do 1 area @ time. I still need 3 more. Got 2 at my Tuesday AM,put ad on craigslist/Quebec 4 tan salad plates with bird drawings  can only do 1 area @ time. I still need 3 more. Got 2 at my Tuesday AM,neutral
1509,1548.0,9b5db85d83, had  a little family party tonight   hope it rocked,t   hope it rock,positive
1510,1549.0,29bb355fef,"I`m so sad, really really sad","I`m so sad, really really sad",negative
1511,1550.0,e93183a2d4,I designed a new shirttttt.,I designed a new shirttttt.,neutral
1512,1551.0,531fd5204e, WHOO HOO. Congrats on getting under 200lbs,WHOO HOO. Congrats on getting under 200lbs,positive
1513,1552.0,1b091de7c5, Part of an AR-15. Actually the only part of one that qualifies as a gun. You have to be 21 to buy them without parts on them.,Part of an AR-15. Actually the only part of one that qualifies as a gun. You have to be 21 to buy them without parts on them.,neutral
1514,1553.0,56126ce0c1,What up ab circle! Anddd It`s still in the box  f work,What up ab circle! Anddd It`s still in the box  f work,neutral
1515,1554.0,9014625463,I can`t breathe well but turns out I`m not crazy.  Just inflammed lungs,inflammed,negative
1516,1555.0,898410ba40,Waiting for Natie to come online I miss him.,I miss him.,negative
1517,1556.0,f19306c37e," I`d love that. And, don`t think of it as easy. Think of it as enthusiastic.",Think of it as enthusiastic.,positive
1518,1557.0,121fabafd5,"FreeSat`s coverage (Sky dish) is really, really bad at the moment, blocks all over the place, really annoying!",bad,negative
1519,1558.0,20578c75d8," that truely is sad news to hear  we are all created equal, so sad to know our neighbors are such prejudice people",", so sad",negative
1520,1559.0,024535ea03,btw ian watkins has stopped following me  so i am a wee bit pissed off!,pissed,negative
1521,1560.0,fac51276da,"_20 I hope he does it soon, and i know i hate fakes","_20 I hope he does it soon, and i know i hate fakes",neutral
1522,1561.0,6f3908ca0c, Just ripping here.  That ad buy I was going to speak w/you about looks to be on hold for a bit. Company changed hands. :-/,Just ripping here.  That ad buy I was going to speak w/you about looks to be on hold for a bit. Company changed hands. :-/,neutral
1523,1562.0,dfc7fc112a, : Sir ! Everything Will Be Great InShaa`Allah,Everything Will Be Great,positive
1524,1563.0,d2aacbc517,Fighting with Nagios configuration.  Great tool but the config is a bit of a labour,Great tool,positive
1525,1564.0,15aedbc11c,"oy, im such a nerd..im writin 2 no1 cuz no1 is followin me  i mean lik sum1 was but their account was deleted due to 'strange activities'","oy, im such a nerd..im writin 2 no1 cuz no1 is followin me  i mean lik sum1 was but their account was deleted due to 'strange activities'",negative
1526,1565.0,ff1c1382f9," Where you at?   No tweeting today? No gardening either, I bet?","Where you at?   No tweeting today? No gardening either, I bet?",neutral
1527,1566.0,9981249d33, this week has dragged a bit for me too  have an essay to write about the seaside then Im seeing eddie izzard tonight x,dragged,negative
1528,1567.0,bac324b47f, oh ... you`ve been superseeded?  not good enough,?  not good enough,negative
1529,1568.0,36f2676006,"_Kaufer You cant argue w/them, as they actually have zero things to complain about so they make stuff up","You cant argue w/them, as they actually have zero things to complain",positive
1530,1569.0,8f8a38f144,_Lia  Are the drugs working?,Are the drugs working?,neutral
1531,1570.0,de46775458, Do you have any idea when the (not so) patient fans will see some teaser pics of you all in costume?,Do you have any idea when the (not so) patient fans will see some teaser pics of you all in costume?,neutral
1532,1571.0,56dc73e72d,"Stupid liars. Glad they are ignorant, because I had a blast!!",Stupid,negative
1533,1572.0,aa1ae6ce1d," Hello, yourself. Enjoy London. Watch out for the Hackneys. They`re mental.",They`re mental.,negative
1534,1573.0,784ccecc37," Oh dear, what a rotten life you lead, NOT!",rotten,negative
1535,1574.0,b909528ab1,: Out to dinner for the fam and Grandma for Mother`s Day.,: Out to dinner for the fam and Grandma for Mother`s Day.,neutral
1536,1575.0,b0af1553f3, TY sweetheart,TY sweetheart,positive
1537,1576.0,67d6f3c7c1,niggas got they eyes on me and i aint talkin bout da BM when i say i got 745 on me,niggas got they eyes on me and i aint talkin bout da BM when i say i got 745 on me,neutral
1538,1577.0,5ed45c11a5,_carter  Ey boy!! I canï¿½t see the video because youtube says me :The vid is private. Why?  I want to see it. Besos grandes guapo!!,_carter  Ey boy!! I canï¿½t see the video because youtube says me :The vid is private. Why?  I want to see it. Besos grandes guapo!!,neutral
1539,1578.0,84a7a10342," wow, that`s good","wow, that`s good",positive
1540,1579.0,dff69b005e,What a gorgeous day!! And I`m going to be stuck in a lab for the next 9 hours or so,gorgeous,positive
1541,1580.0,8a159382ea,Just woke up. Gonna have a shower and go to Nan`s for Mother`s day lunch. Happy Mother`s day,Happy Mo,positive
1542,1581.0,0afe4ac022,How is everyone on this fine Monday?   what is everyone`s opinion of the new Wolverine movie?,How is everyone on this fine Monday?   what is everyone`s opinion of the new Wolverine movie?,neutral
1543,1582.0,916bdc35e3,headed to the hospital. i can`t take the pain anymore,headed to the hospital. i can`t take the pain anymore,negative
1544,1583.0,00de41698e,'The Complete Black Books' just arrived ... looking forward to some entertaining #tv nights!  #dvd,'The Complete Black Books' just arrived ... looking forward to some entertaining #tv nights!  #dvd,positive
1545,1584.0,a9c15ea0b2," Ooh, jealous. I just have yoghurt and some carrots.",jealous.,negative
1546,1585.0,c89510fc76,"So from this moment foward, imma have to spend my money wisely. No dress and shoe shopping every week. No more pigging out @ my fav rest.",wisely.,positive
1547,1586.0,3fb2f8bda0,try to play John Travolta`s 'Grease Lightning' bassline.. it`s cool,it`s cool,positive
1548,1587.0,3b50246867,Link per my daughter  us.mobile.reuters.com/mobile/m/AnyArticle/p.rdt?URL=http://www.reuters.com/article/bigMoney/idUS1284981420090508,Link per my daughter  us.mobile.reuters.com/mobile/m/AnyArticle/p.rdt?URL=http://www.reuters.com/article/bigMoney/idUS1284981420090508,neutral
1549,1588.0,a7f72a928a, WOOOOOOOOOO   are you coming to Nottingham at any point?  lovelovelove<3,t?  lovelovelove,positive
1550,1589.0,6c5505a37c, Enjoy! Family trumps everything,Enjoy! Family trumps everything,positive
1551,1590.0,6ed3d052e4, Just left you a message! Hope you get it,Just left you a message! Hope you get it,neutral
1552,1591.0,7e863dcf5b,Bored out of my mind!  LOL,Bored out of my mind!  LOL,negative
1553,1592.0,c7739e2dbc,just finishing studying for LSATs and watching VH1 Soul,just finishing studying for LSATs and watching VH1 Soul,neutral
1554,1593.0,b7a3e72e13,"Sleeeep. Good day, nice night, comfy bed.",Good,positive
1555,1594.0,1ea0ac8606," saw your pics, so awesome!",awesome!,positive
1556,1595.0,41d28b37d5,  Make sure ur plantin next to the water in the soil,Make sure ur plantin next to the water in the soil,neutral
1557,1596.0,6e6f31e8fe,"_Guy In the past it was ok but since iï¿½ve got my own appartment, my own car........itï¿½s very difficult to save the money",difficult,negative
1558,1597.0,3a73e57137,Bouta donate blood! Ahhhhh!,Bouta donate blood! Ahhhhh!,neutral
1559,1598.0,54729446f6,"Methinks it`s time to read A Doll`s House + Streetcar and get some quotes, and then PHYSICS!","Methinks it`s time to read A Doll`s House + Streetcar and get some quotes, and then PHYSICS!",neutral
1560,1599.0,f998b63839,Just got back from school! Ugh I don`t want to go to the dance tonight,Ugh,negative
1561,1600.0,99b75adc3b,Yes... today is Star Wars Day!    May the 4th be with you!,May the 4th be with you,positive
1562,1601.0,6f6bb494c9,"  how very rude fof them, you poor girl i hope you recovered from that  awful site","how very rude fof them, you poor girl i hope you recovered from that  awful site",neutral
1563,1602.0,eed7c0e78e, I`m going big weekend  cant wait to see u! x,cant wait to see,positive
1564,1603.0,aa998ad11b,"spent a little too much $ at Wombat, but it`s cool `cuz it was time to take care of Tamara good.  YAY!",good.,positive
1565,1604.0,f9195101b8,thanks for the props,thanks for the props,positive
1566,1605.0,b4202309d4,"  Is competition around the corner? if not take it slow for at least a week. Twisted my ankle back in jc, awfully painful.",", awfully",negative
1567,1606.0,bfda3152ce,"In Y!M, when you sign in and sign out repeatedly, you`re not annoying.",you`re not annoying.,positive
1568,1607.0,3949d90724,"It`s raining cats and dogs in Gda?sk today , looks nice `though through a window",looks nice `though,positive
1569,1608.0,f2622f9c98,"Nooo, I`m not in love.  I`m just developing a crush. A small one. Heehee.  My second one. Shadduppp.","Nooo, I`m not in love.  I`m just developing a crush. A small one. Heehee.  My second one. Shadduppp.",neutral
1570,1609.0,67b47fcb79,i cant sleep,i cant sleep,negative
1571,1610.0,1b4e6c86c7,"I`m very upset right now, like I can`t even formulate a complete thought....","I`m very upset right now,",negative
1572,1611.0,d8788056b3,Today more sore than surgery day. Glad I took extra sick day.  Full recovery expected after 6 weeks.  Calling lawn service firms today,Today more sore than surgery day. Glad I took extra sick day.  Full recovery expected after 6 weeks.  Calling lawn service firms today,neutral
1573,1612.0,c5a4ddbaca,is hungryyyyyyy!! going to eat traditional indian food...the pakistani way. woowoo!  hahaha! >[_()\/3,woowoo!,positive
1574,1613.0,2ddda5cb20,oh my gosh!!! hollyoaks was so sad tonite,so sad,negative
1575,1614.0,22d2feb19f,"   I sent my donation to #Eric and wanted to put the banner on, but my avatar disappeared when I tried ~","I sent my donation to #Eric and wanted to put the banner on, but my avatar disappeared when I tried",neutral
1576,1615.0,a174faa63c,Just found a tink cover for a wii remote but the people i know dont have a wii  fail,fail,negative
1577,1616.0,65b8688268, I`m thinking the 'Chevrolet Doom' would be fitting for GM,thinking,positive
1578,1617.0,f9f80cbb90,Why can`t I make a phone call! I hate this anxiety ****. Someone cure me,anxiety,negative
1579,1618.0,fa5227b663, You can`t.  My Grandma will probably be on the phone. So get on AIM!,You can`t.  My Grandma will probably be on the phone. So get on AIM!,neutral
1580,1619.0,c928ea3a7a,WiSHiNG ALL THE MOTHERS A HAPPY MOTHER`S DAY,HAPPY,positive
1581,1620.0,185539ef01,"Just got home from the bank, the teller was definitely hitting on me. Not interested.","Just got home from the bank, the teller was definitely hitting on me. Not interested.",neutral
1582,1621.0,894137c186, I have to spend lots of  our money on a new boiler...great!!! Not so lucky hey,I have to spend lots of  our money on a new boiler...great!!! Not so lucky hey,neutral
1583,1622.0,8d623622d0,Starting my 2nd shift! Im going to miss like an hour of the lakers game!,miss,negative
1584,1623.0,2dc0b560b5, copy & paste **** **** tosser piss flap a 10000000000 times !!!!,copy & paste **** **** tosser piss flap a 10000000000 times !!!,negative
1585,1624.0,d2ddee6416,Fuuuuuuuudgeee I burned my finger with oil! It hurts,hurts,negative
1586,1625.0,06e9fdc221,Friday is not treating me well so far.,not treating me well so far.,negative
1587,1626.0,7be53f58b3, Well it`s nice to `see` you. Have a great day and tweet again soon,Well it`s nice to `see` you. Have a great day and tweet again soon,positive
1588,1627.0,1e981d3f20,"remember, dont let your small list cover your big list...its too little to even worry about it.","remember, dont let your small list cover your big list...its too little to even worry about it.",neutral
1589,1628.0,604c669601, i mean we mite do sumthn.... what u doin hope i get 2 c u b4 u head bak,i mean we mite do sumthn.... what u doin hope i get 2 c u b4 u head bak,neutral
1590,1629.0,8075799275, Hi Rob!,Hi Rob!,neutral
1591,1630.0,045c8cea99,_J We`re in the same boat.,We`re in the same boat.,neutral
1592,1631.0,8b648c6715,so tired from school and work. shower than neighboures.,tired,negative
1593,1632.0,99c389aff2,  hope yer ok hunny,hope yer ok hunny,positive
1594,1633.0,08513f136b, Yeah it was great to be outside without rain/snow & cold air! Love the sunny days,great,positive
1595,1634.0,e741cc9d96,I wanted to see the story on ACORN tonight on Glen Beck but I missed it,missed,negative
1596,1635.0,3f81782f0b,going to EK nao... will meet bloggers there instead of Makati  http://plurk.com/p/stnt0,going to EK nao... will meet bloggers there instead of Makati  http://plurk.com/p/stnt0,neutral
1597,1636.0,ec323d7996,I`m pretty sure Isis has a tapeworm.  So she`s allowed to snuggle with me all she wants tonight.,I`m pretty sure Isis has a tapeworm.  So she`s allowed to snuggle with me all she wants tonight.,neutral
